Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Age,Customer_Days,MntTotal,MntRegularProds,AcceptedCmpOverall
92344,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,72,2324,1780,1661,2
26907,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,44,2472,20,18,0
44964,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,40,2719,39,37,0
75507,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,41,2217,1360,1280,0
53761,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,48,2420,254,183,0
22682,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,47,2428,59,23,0
38887,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,48,2278,39,36,0
41658,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,45,2756,43,14,0
29791,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,48,2204,20,20,0
63915,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,64,2493,774,759,0
39996,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,46,2197,14,13,0
26759,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,48,2301,57,55,0
63841,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,52,2593,777,646,0
51039,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,51,2725,308,199,0
60544,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,59,2832,254,219,0
65685,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,48,2251,712,655,0
37716,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,67,2228,147,106,0
36864,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,1,63,2844,265,176,0
44511,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,50,2784,713,699,0
36947,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,53,2850,117,88,0
47352,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,69,2603,304,289,0
67087,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,67,2353,751,708,0
57045,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,70,2818,437,420,0
36957,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,1,67,2820,121,90,0
69389,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,43,2798,782,767,0
80134,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,1,48,2564,1610,1530,3
43142,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,51,2290,16,12,0
80589,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,1,76,2317,1402,1376,1
34412,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,30,2660,154,99,0
57537,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,41,2543,445,345,0
22634,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,54,2688,50,4,0
51315,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,72,2285,181,140,0
36026,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,48,2264,44,27,0
24639,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,47,2311,43,42,0
34578,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,48,2238,8,8,0
65704,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,48,2418,571,325,0
63810,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,54,2754,1270,1169,1
54132,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,51,2292,39,36,0
18690,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,61,2707,41,22,0
28164,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,50,2580,66,54,0
34596,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,46,2601,16,9,0
43269,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,48,2445,18,17,0
38741,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,62,2250,48,35,0
31907,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,48,2641,375,301,0
27100,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,37,2609,27,17,0
31163,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,47,2295,28,18,0
92533,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,35,2351,1089,1047,2
34853,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,47,2347,32,30,0
70844,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,53,2401,292,290,0
31086,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,41,2580,32,16,1
60544,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,59,2832,254,219,0
20491,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,34,2679,20,10,0
42523,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,56,2226,90,55,0
39922,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,37,2659,120,84,0
33402,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,68,2505,62,54,0
36408,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,71,2440,19,16,0
21645,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,1,41,2823,46,27,0
78427,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,1,72,2772,1792,1654,1
82657,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,74,2434,2157,2031,2
51876,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,62,2416,304,298,0
78041,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,49,2719,1302,1285,0
52852,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,63,2734,832,785,1
70038,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,38,2406,1114,984,0
69401,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,47,2257,651,612,0
46053,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,48,2656,184,159,0
77343,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,55,2179,1103,1072,0
73892,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,1,67,2387,1464,1421,0
40304,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,53,2431,54,51,0
32727,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,55,2829,459,389,0
68695,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,51,2163,1051,1011,0
43300,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,1,49,2783,149,118,0
26290,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,48,2692,55,33,0
93790,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,1,50,2296,2304,2259,3
38410,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,1,46,2812,520,506,0
64866,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,70,2313,546,536,1
57957,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,0,61,2473,608,579,0
46015,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,65,2236,40,34,2
16531,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,42,2170,33,22,0
28072,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,34,2515,42,37,0
49476,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,57,2533,599,403,0
50725,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,67,2660,538,490,0
83844,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,68,2572,1383,1192,1
41145,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,70,2300,12,11,0
67419,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,50,2688,1429,1387,0
23162,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,50,2349,43,21,0
34380,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,43,2582,151,127,0
34704,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,54,2587,35,30,0
94871,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,1,51,2825,934,790,2
65148,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,62,2749,962,809,0
39898,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,66,2661,122,110,0
64857,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,64,2742,1497,1454,0
59892,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,50,2398,87,87,0
41020,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,33,2403,181,145,0
57072,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,59,2315,1004,974,1
60474,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,41,2613,1010,840,0
62807,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,60,2826,720,621,0
19414,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,39,2415,25,18,0
19107,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,40,2470,30,14,0
75484,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,44,2855,1125,1091,0
70379,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,44,2642,852,844,0
79419,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,50,2166,1600,1569,0
64014,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,74,2178,436,428,1
76998,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,65,2693,1803,1696,1
49854,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,48,2390,350,320,0
60585,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,1,49,2529,715,694,0
42873,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,70,2683,254,239,0
87679,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,1,32,2496,2491,2458,3
57867,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,42,2430,595,578,0
35765,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,30,2359,60,45,0
65492,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,61,2313,998,951,0
32952,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,43,2369,54,53,0
53374,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,1,51,2841,1030,996,1
71706,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,61,2752,1429,1415,0
68487,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,32,2691,1277,1188,0
53253,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,45,2662,311,186,0
31163,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,47,2295,28,18,0
42014,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,1,43,2840,386,336,0
54108,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,47,2760,650,553,0
49667,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,1,65,2837,1357,1318,1
63206,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,46,2260,902,876,1
57136,48,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,48,2514,550,458,0
46772,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,45,2758,991,934,1
78931,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,49,2406,908,873,0
53977,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,62,2545,825,743,0
84219,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,32,2306,1153,1108,0
46098,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,45,2839,84,48,0
73538,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,55,2740,1551,1444,0
79529,1,423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0,0,34,2222,1441,1244,0
20981,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,1,43,2584,43,13,0
51766,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,40,2269,224,173,0
55759,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,58,2737,777,700,0
33039,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,42,2452,66,54,0
37787,50,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,48,2441,88,70,0
27242,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,1,50,2754,67,28,0
87188,73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,1,37,2550,1868,1813,0
69930,21,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0,49,2558,1466,1270,0
37697,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,44,2301,76,68,0
37401,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,47,2213,45,42,0
3502,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,47,2601,4,3,0
58597,20,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0,0,44,2745,712,691,0
82032,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,72,2244,1177,1120,0
28087,77,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,62,2724,91,70,0
74004,5,784,48,560,42,176,48,1,4,6,4,3,0,0,1,1,0,1,33,2284,1610,1562,2
19740,65,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0,60,2621,35,15,0
57036,33,1171,43,219,19,14,47,4,6,3,13,9,1,0,0,0,0,0,45,2724,1466,1419,1
53083,65,215,7,33,3,0,13,6,5,1,5,7,0,1,0,0,0,0,62,2569,258,245,1
69283,41,674,62,134,0,26,8,4,7,3,13,5,0,0,0,0,0,0,45,2174,896,888,0
46098,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,1,45,2839,84,48,0
23331,92,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0,32,2822,58,13,0
23331,97,104,20,101,24,15,5,6,5,1,5,9,0,0,0,0,0,0,32,2791,264,259,0
9255,91,9,0,7,2,0,4,1,1,1,2,8,0,0,0,0,0,0,31,2350,18,14,0
67786,0,431,82,441,80,20,102,1,3,6,6,1,0,0,0,0,0,1,61,2363,1054,952,0
71969,59,1000,0,76,0,0,10,3,3,4,9,8,0,1,0,0,0,0,49,2780,1076,1066,1
59235,4,448,40,469,80,0,91,3,11,2,12,7,0,0,0,0,0,0,53,2692,1037,946,0
31928,5,33,4,24,4,2,5,2,3,0,4,7,0,0,0,0,0,0,31,2252,67,62,0
74881,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,59,2637,910,856,0
65819,99,267,38,701,149,165,63,1,5,4,10,3,0,0,0,0,0,0,42,2736,1320,1257,0
51411,81,14,0,3,0,0,1,1,0,0,3,5,0,0,0,0,0,0,67,2558,17,16,0
51983,95,631,0,115,10,7,30,3,9,2,10,7,0,0,0,0,0,0,56,2826,763,733,0
42386,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,34,2691,89,78,0
30390,5,10,12,12,25,1,20,1,2,0,3,6,0,0,0,0,0,0,33,2459,60,40,0
30983,50,51,4,50,12,1,49,1,4,0,3,8,0,0,0,0,0,1,57,2756,118,69,0
66033,76,293,35,179,46,59,65,2,8,3,7,7,0,0,0,0,0,0,63,2684,612,547,0
37284,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,45,2616,17,11,0
57530,68,50,1,27,6,7,1,1,1,1,4,1,0,0,0,0,0,0,69,2419,91,90,0
76800,33,173,26,255,35,71,81,1,4,4,7,1,0,0,0,0,0,0,55,2272,560,479,0
63943,50,423,184,368,13,97,21,1,6,4,6,5,0,0,0,0,0,0,64,2824,1085,1064,0
76081,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,58,2196,833,633,1
67445,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,46,2845,1163,1152,0
37054,89,12,1,6,0,1,5,2,1,0,3,7,0,0,0,0,0,0,53,2446,20,15,0
47175,81,167,2,44,6,2,19,7,4,2,4,8,1,0,0,0,0,1,58,2768,221,202,1
31859,77,3,1,3,8,0,5,1,1,0,2,7,0,0,0,0,0,0,44,2539,15,10,0
27215,50,30,5,22,8,9,28,4,2,1,4,6,0,0,0,0,0,0,59,2681,74,46,0
70179,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,44,2502,901,768,0
39922,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,37,2659,120,84,0
49681,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,44,2396,437,416,0
24645,16,5,3,4,4,1,0,1,1,0,2,8,0,0,0,0,0,0,32,2764,17,17,0
79865,12,71,99,278,185,121,38,1,5,10,5,1,0,0,0,0,0,0,66,2170,754,716,0
44322,30,46,0,40,3,0,3,2,3,0,3,8,0,0,0,0,0,0,35,2172,89,86,0
47958,8,268,11,88,15,3,22,2,6,3,5,5,0,0,0,0,0,0,68,2685,385,363,0
63972,93,928,63,254,0,12,12,4,5,4,10,4,0,1,0,0,0,0,56,2733,1257,1245,1
75315,14,459,15,171,142,23,31,2,5,4,12,2,0,0,0,0,0,0,66,2234,810,779,0
55517,53,483,0,108,0,6,36,5,11,1,6,9,0,0,0,0,0,1,70,2799,597,561,0
75283,26,733,9,180,12,19,66,11,6,3,5,4,0,0,0,0,0,0,63,2618,953,887,0
82800,23,1006,22,115,59,68,45,1,7,6,12,3,0,0,1,1,0,1,74,2741,1270,1225,2
38998,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,0,66,2762,49,44,0
90638,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,1,29,2295,2429,2333,1
27161,41,7,4,23,7,0,11,1,1,0,3,7,0,0,0,0,0,0,34,2403,41,30,0
42014,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,1,43,2840,386,336,0
38201,19,233,0,23,0,0,12,4,5,1,5,8,0,0,0,0,0,0,60,2616,256,244,0
45203,4,35,3,67,10,8,24,1,3,1,3,6,0,0,0,0,0,1,38,2257,123,99,0
81574,89,1252,0,465,46,35,0,1,4,5,8,1,0,1,1,0,0,0,73,2221,1798,1798,2
34935,71,34,4,66,3,10,20,1,2,1,4,7,0,0,0,0,0,0,28,2532,117,97,0
60482,81,255,43,134,37,14,24,1,7,2,7,7,0,0,0,0,0,0,44,2681,483,459,0
34633,31,8,1,5,0,0,1,1,1,0,2,6,0,0,0,0,0,0,64,2316,14,13,0
78093,53,368,32,639,13,43,10,1,4,7,5,1,0,0,0,0,0,0,73,2359,1095,1085,0
82460,78,255,47,573,52,32,15,1,5,3,6,1,0,0,0,0,0,0,70,2368,959,944,0
45903,80,33,8,10,2,10,3,2,2,1,3,4,0,0,0,0,0,0,54,2226,63,60,0
81361,18,163,23,424,27,65,76,1,3,10,13,1,0,0,0,0,0,1,33,2283,702,626,0
35860,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,1,47,2200,29,9,1
40442,52,45,12,52,25,22,13,4,3,1,4,7,0,0,0,0,0,1,68,2838,156,143,0
61482,39,48,58,68,16,66,43,1,3,2,6,2,0,0,0,0,0,0,55,2161,256,213,0
34968,11,158,6,45,8,2,2,7,3,2,5,7,0,0,0,0,0,0,40,2604,219,217,0
75794,33,754,160,625,63,32,48,1,7,5,12,3,0,0,0,1,0,0,33,2346,1634,1586,1
31497,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,58,2729,151,147,0
74268,83,199,66,315,97,174,41,1,4,3,5,2,0,0,0,0,0,0,65,2659,851,810,0
13724,43,2,7,5,2,15,27,1,2,0,2,9,1,0,0,0,0,0,32,2826,31,4,1
45143,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,55,2466,297,283,0
52569,54,85,0,3,0,0,7,1,2,0,4,3,0,0,0,0,0,0,53,2244,88,81,0
48432,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,1,47,2778,382,340,0
17144,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,60,2293,41,35,0
36108,68,141,8,129,3,11,47,3,7,1,4,9,1,0,0,0,0,0,36,2416,292,245,1
76445,2,739,107,309,140,80,35,1,2,5,13,6,0,0,0,0,0,0,49,2798,1375,1340,0
36663,40,18,0,6,3,3,5,1,1,1,3,2,0,0,0,0,0,0,45,2224,30,25,0
53843,64,378,0,88,19,4,73,4,8,5,3,7,0,0,0,0,0,0,55,2526,489,416,0
90226,26,1083,108,649,253,151,108,1,4,7,12,2,0,0,0,1,0,0,64,2800,2244,2136,1
70638,69,1016,12,215,16,12,63,1,4,5,10,3,0,1,0,0,0,0,65,2552,1271,1208,1
44512,57,23,1,6,0,0,2,2,1,0,3,4,0,0,0,0,0,0,60,2462,30,28,0
27116,78,12,1,21,2,2,3,2,2,0,3,7,0,0,0,0,0,0,59,2278,38,35,0
54072,71,35,0,4,0,0,0,1,2,0,2,8,0,0,0,0,0,0,57,2496,39,39,0
71855,59,548,31,422,0,112,28,4,5,5,11,3,0,0,0,0,0,0,43,2688,1113,1085,0
51250,28,342,32,230,34,32,40,5,10,5,4,9,1,0,0,0,0,0,30,2615,670,630,1
60432,61,365,3,15,4,3,11,5,7,2,5,6,0,0,0,0,0,0,47,2271,390,379,0
65526,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,56,2238,497,488,0
68655,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,32,2847,1500,1462,0
12393,38,5,6,15,11,7,13,1,2,0,3,9,0,0,0,0,0,0,42,2731,44,31,0
64509,19,836,185,575,24,25,77,1,6,3,9,4,1,0,0,0,0,1,30,2475,1645,1568,1
33955,92,100,2,128,23,7,10,4,5,1,5,8,0,0,0,0,0,0,45,2483,260,250,0
31353,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,1,43,2341,24,17,0
55434,21,238,115,215,169,69,76,3,5,3,13,4,0,0,0,0,0,0,36,2426,806,730,0
28359,35,6,0,5,2,1,2,1,1,0,2,7,0,0,0,0,0,0,37,2404,14,12,0
57100,9,158,11,99,15,11,17,2,3,2,7,3,0,0,0,0,0,0,33,2201,294,277,0
69139,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,55,2312,221,215,0
52973,92,856,0,76,12,9,199,7,9,6,9,8,0,0,0,0,0,0,64,2757,953,754,0
51717,55,98,1,17,0,1,5,1,3,0,4,7,0,1,0,0,0,0,55,2472,117,112,1
18793,14,4,16,20,0,17,20,3,2,0,4,8,0,0,0,0,0,0,49,2692,57,37,0
66664,78,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,38,2801,1257,1225,0
50664,64,313,8,104,6,4,126,9,8,1,6,9,0,0,0,0,0,0,61,2688,435,309,0
54414,49,109,18,16,24,26,18,4,3,1,5,4,0,0,0,0,0,0,57,2681,193,175,0
54549,8,216,2,6,0,0,9,2,5,1,4,7,0,0,0,0,0,0,68,2277,224,215,0
47111,35,595,71,153,120,112,41,6,3,2,10,9,0,0,0,0,0,0,49,2818,1051,1010,0
41003,11,123,133,142,71,44,88,1,6,2,8,6,0,0,0,0,0,0,57,2628,513,425,0
19444,8,16,0,23,3,2,10,3,4,1,2,7,0,0,0,0,0,1,38,2286,44,34,0
36301,53,11,12,35,3,5,12,1,3,0,3,7,0,0,0,0,0,0,44,2406,66,54,0
73059,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,73,2461,1024,953,0
42731,64,159,2,51,6,2,24,3,4,1,5,5,0,0,0,0,0,0,51,2410,220,196,0
52854,43,105,0,10,0,1,0,2,2,1,4,5,0,0,0,0,0,0,61,2256,116,116,0
22775,40,5,1,8,0,0,1,1,1,0,2,8,0,0,0,0,0,0,42,2534,14,13,0
46681,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,72,2423,387,349,0
59821,11,629,0,70,0,0,35,6,11,2,7,8,0,0,0,0,0,0,65,2602,699,664,0
50002,21,443,5,71,21,16,82,2,8,2,7,7,0,0,0,0,0,0,66,2536,556,474,0
69755,23,217,77,373,111,23,93,1,3,6,12,1,0,0,0,0,0,0,75,2429,801,708,0
44078,17,24,1,10,2,0,4,2,2,0,3,5,0,0,0,0,0,0,51,2169,37,33,0
30560,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,44,2526,24,17,0
35924,56,8,0,14,2,3,7,1,1,0,3,5,0,0,0,0,0,0,51,2257,27,20,0
64140,71,1459,0,61,0,15,215,5,2,5,6,5,1,0,1,0,1,1,56,2438,1535,1320,3
56386,51,230,48,214,13,32,75,8,9,1,7,9,0,0,0,0,0,0,39,2769,537,462,0
24594,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,41,2360,20,11,0
75774,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,39,2217,767,711,0
39228,1,7,1,6,0,3,3,1,0,0,3,4,0,0,0,0,0,0,60,2574,17,14,0
58494,56,298,7,68,4,0,19,2,6,2,6,6,0,0,0,0,0,0,46,2358,377,358,0
58684,71,479,35,179,28,7,85,1,5,3,12,2,0,1,0,0,0,0,39,2172,728,643,1
57136,18,267,140,599,34,12,127,1,7,5,7,6,0,0,0,0,0,1,53,2566,1052,925,0
56551,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,70,2212,122,106,0
22448,86,3,1,8,23,2,18,3,2,1,3,3,0,0,0,0,0,0,38,2282,37,19,0
82014,48,980,37,265,35,163,31,1,3,6,12,6,0,0,0,0,0,1,59,2837,1480,1449,0
34213,2,50,4,28,6,3,26,3,3,1,2,9,0,0,0,0,0,1,57,2819,91,65,0
25358,57,19,0,5,0,0,8,2,1,0,3,6,0,0,0,0,0,0,73,2501,24,16,0
35544,77,30,5,23,4,1,4,1,2,0,3,7,0,0,0,0,0,0,42,2272,63,59,0
36634,0,213,9,76,4,3,30,3,5,2,5,7,0,0,0,0,0,0,66,2556,305,275,0
62670,57,539,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0,0,66,2306,787,749,0
50334,24,284,16,160,84,16,134,6,7,4,6,6,0,0,0,0,0,0,48,2499,560,426,0
72066,55,1003,34,536,134,51,34,1,4,6,6,2,0,0,1,1,0,1,39,2165,1758,1724,2
